YEAR,MONTH,Date,Transfer Station,COMMODITY,TONS,TRIPS,SECTOR
2010,10,10/29/2010,South Transfer Station,Garbage,235.78058,48,Residential
2010,10,10/31/2010,South Transfer Station,Organics,1.956735,1,Residential
2010,11,11/05/2010,North Transfer Station,Garbage,183.989296,53,Residential
2010,11,11/06/2010,South Transfer Station,Garbage,10.742292,21,Residential
2010,11,11/09/2010,North Transfer Station,Organics,225.41,30,Residential
2010,11,11/11/2010,South Transfer Station,Garbage,15.41611,28,Residential
2010,11,11/11/2010,North Transfer Station,Organics,195.26,30,Residential
2010,11,11/12/2010,South Transfer Station,Organics,141.620401,26,Residential
2010,11,11/14/2010,South Transfer Station,Garbage,1.034336,10,Residential
2010,11,11/16/2010,South Transfer Station,Garbage,15.886295,21,Residential
2010,11,11/17/2010,South Transfer Station,Recycling,301.821595,66,Residential
2010,11,11/17/2010,North Transfer Station,Organics,186.99,25,Residential
2010,11,11/17/2010,South Transfer Station,Organics,45.01,12,Residential
2010,11,11/17/2010,South Transfer Station,Organics,162.685871,28,Residential
2010,11,11/18/2010,South Transfer Station,Recycling,314.42025,71,Residential
2010,11,11/26/2010,South Transfer Station,Recycling,357.539905,87,Residential
2010,11,11/26/2010,South Transfer Station,Organics,213.660839,40,Residential
2010,11,11/29/2010,South Transfer Station,Garbage,9.155081,18,Residential
2010,11,11/30/2010,South Transfer Station,Organics,262.392973,39,Residential
2010,12,12/01/2010,South Transfer Station,Garbage,324.945352,66,Residential
2010,12,12/01/2010,North Transfer Station,Organics,314.23,44,Residential
2010,12,12/04/2010,South Transfer Station,Organics,1.334343,1,Residential
2010,12,12/05/2010,South Transfer Station,Recycling,3.352371,1,Residential
2010,12,12/05/2010,South Transfer Station,Organics,1.949104,1,Residential
2010,12,12/08/2010,North Transfer Station,Garbage,169.001141,50,Residential
2010,12,12/08/2010,South Transfer Station,Garbage,248.507825,53,Residential
2010,12,12/08/2010,North Transfer Station,Organics,159.28,25,Residential
2010,12,12/09/2010,South Transfer Station,Garbage,264.066323,55,Residential
2010,12,12/11/2010,South Transfer Station,Garbage,0.24,1,Residential
2010,12,12/15/2010,South Transfer Station,Organics,116.110221,27,Residential
2010,12,12/18/2010,North Transfer Station,Garbage,1.373514,11,Residential
2010,12,12/18/2010,South Transfer Station,Recycling,3.32923,2,Residential
2010,12,12/21/2010,North Transfer Station,Organics,86.35,15,Residential
2010,12,12/22/2010,North Transfer Station,Garbage,175.579905,52,Residential
2010,12,12/22/2010,South Transfer Station,Garbage,222.548918,51,Residential
2010,12,12/24/2010,South Transfer Station,Garbage,197.692739,46,Residential
2010,12,12/24/2010,North Transfer Station,Organics,68.39,13,Residential
2010,12,12/27/2010,North Transfer Station,Organics,49.71,12,Residential
2010,12,12/29/2010,North Transfer Station,Garbage,190.474061,53,Residential
2010,12,12/30/2010,South Transfer Station,Organics,31.71,5,Residential
2010,12,12/31/2010,South Transfer Station,Organics,74.132,21,Residential
2011,1,01/01/2011,South Transfer Station,Garbage,3.067301,3,Residential
2011,1,01/03/2011,South Transfer Station,Garbage,268.613617,57,Residential
2011,1,01/03/2011,South Transfer Station,Recycling,388.513001,85,Residential
2011,1,01/04/2011,South Transfer Station,Organics,116.49,21,Residential
2011,1,01/05/2011,North Transfer Station,Organics,74.46,14,Residential
2011,1,01/07/2011,North Transfer Station,Garbage,208.338178,58,Residential
2011,1,01/07/2011,South Transfer Station,Organics,52.77,9,Residential
2011,1,01/10/2011,North Transfer Station,Garbage,195.39991,60,Residential
2011,1,01/10/2011,South Transfer Station,Recycling,0.15334,1,Residential
2011,1,01/12/2011,North Transfer Station,Organics,42.45,9,Residential
2011,1,01/13/2011,South Transfer Station,Recycling,336.852756,77,Residential
2011,1,01/14/2011,North Transfer Station,Garbage,203.31875,56,Residential
2011,1,01/17/2011,South Transfer Station,Recycling,358.4759,83,Residential
2011,1,01/18/2011,North Transfer Station,Organics,50.91,11,Residential
2011,1,01/19/2011,North Transfer Station,Garbage,166.44176,52,Residential
2011,1,01/19/2011,South Transfer Station,Garbage,17.822459,11,Residential
2011,1,01/22/2011,South Transfer Station,Garbage,0.093536,1,Residential
2011,1,01/22/2011,South Transfer Station,Garbage,6.370166,9,Residential
2011,1,01/23/2011,South Transfer Station,Garbage,0.391668,1,Residential
2011,1,01/23/2011,South Transfer Station,Recycling,2.52772,1,Residential
2011,1,01/24/2011,North Transfer Station,Garbage,170.696972,57,Residential
2011,1,01/24/2011,North Transfer Station,Organics,62.56,13,Residential
2011,1,01/24/2011,South Transfer Station,Organics,34.95,8,Residential
2011,1,01/24/2011,South Transfer Station,Organics,100.374928,24,Residential
2011,1,01/25/2011,North Transfer Station,Garbage,178.138949,55,Residential
2011,1,01/26/2011,South Transfer Station,Garbage,254.204678,56,Residential
2011,1,01/26/2011,South Transfer Station,Recycling,314.401527,79,Residential
2011,1,01/27/2011,South Transfer Station,Organics,24.4,7,Residential
2011,1,01/28/2011,South Transfer Station,Recycling,0.105592,1,Residential
2011,1,01/28/2011,South Transfer Station,Organics,73.729334,21,Residential
2011,1,01/31/2011,South Transfer Station,Garbage,241.807474,58,Residential
2011,2,02/01/2011,South Transfer Station,Garbage,8.707053,11,Residential
2011,2,02/01/2011,South Transfer Station,Organics,20.03,4,Residential
2012,8,08/16/2012,South Transfer Station,Recycling,238.23167,56,Residential
2012,8,08/20/2012,South Transfer Station,Garbage,41.73517,11,Residential
2012,8,08/22/2012,South Transfer Station,Recycling,294.165058,68,Residential
2012,8,08/22/2012,North Transfer Station,Organics,59.89,10,Residential
2012,8,08/22/2012,South Transfer Station,Organics,138.73,26,Residential
2012,8,08/23/2012,South Transfer Station,Garbage,20.154916,12,Residential
2012,8,08/23/2012,North Transfer Station,Organics,51.36,9,Residential
2012,8,08/24/2012,South Transfer Station,Recycling,287.652978,73,Residential
2012,8,08/24/2012,South Transfer Station,Organics,110.237698,20,Residential
2012,8,08/27/2012,South Transfer Station,Garbage,298.335401,73,Residential
2012,8,08/27/2012,South Transfer Station,Garbage,43.234642,13,Residential
2012,8,08/29/2012,North Transfer Station,Garbage,99.314577,23,Residential
2012,8,08/29/2012,South Transfer Station,Garbage,314.857752,74,Residential
2012,8,08/29/2012,South Transfer Station,Recycling,303.998084,75,Residential
2012,8,08/30/2012,South Transfer Station,Garbage,336.352777,67,Residential
2012,8,08/30/2012,South Transfer Station,Garbage,8.458297,8,Residential
2012,9,09/02/2012,South Transfer Station,Recycling,2.178316,2,Residential
2012,9,09/03/2012,South Transfer Station,Organics,118.76851,22,Residential
2012,9,09/06/2012,South Transfer Station,Garbage,17.095657,8,Residential
2012,9,09/07/2012,North Transfer Station,Garbage,91.127347,25,Residential
2012,9,09/07/2012,South Transfer Station,Garbage,19.522947,7,Residential
2012,9,09/08/2012,South Transfer Station,Organics,2.663196,3,Residential
2012,9,09/10/2012,North Transfer Station,Garbage,90.462003,26,Residential
2012,9,09/11/2012,South Transfer Station,Recycling,315.356079,73,Residential
2012,9,09/13/2012,South Transfer Station,Garbage,18.015579,9,Residential
2012,9,09/13/2012,South Transfer Station,Recycling,299.956104,71,Residential
2012,9,09/14/2012,South Transfer Station,Garbage,319.161478,64,Residential
2012,9,09/14/2012,South Transfer Station,Garbage,24.442727,8,Residential
2012,9,09/16/2012,South Transfer Station,Recycling,2.42,1,Residential
2012,9,09/17/2012,South Transfer Station,Organics,154.18844,25,Residential
2012,9,09/18/2012,South Transfer Station,Garbage,309.905555,65,Residential
2012,9,09/18/2012,North Transfer Station,Organics,42.26,9,Residential
2012,9,09/20/2012,North Transfer Station,Organics,18.45,3,Residential
2012,9,09/23/2012,South Transfer Station,Recycling,2.348075,2,Residential
2012,9,09/24/2012,South Transfer Station,Recycling,313.92187,75,Residential
2012,9,09/25/2012,South Transfer Station,Garbage,17.562592,8,Residential
2012,9,09/28/2012,South Transfer Station,Garbage,31.647256,9,Residential
2012,9,09/28/2012,North Transfer Station,Organics,64.03,13,Residential
2012,9,09/28/2012,South Transfer Station,Organics,87.88,17,Residential
2012,9,09/29/2012,South Transfer Station,Garbage,1.974485,3,Residential
2012,9,09/29/2012,South Transfer Station,Recycling,3.67,1,Residential
2012,10,10/01/2012,North Transfer Station,Garbage,88.095824,27,Residential
2012,10,10/05/2012,North Transfer Station,Garbage,98.919913,28,Residential
2012,10,10/05/2012,South Transfer Station,Garbage,4.218266,4,Residential
2012,10,10/06/2012,South Transfer Station,Recycling,3.312496,3,Residential
2012,10,10/07/2012,South Transfer Station,Recycling,2.39964,2,Residential
2012,10,10/08/2012,South Transfer Station,Organics,125.68,22,Residential
2012,10,10/09/2012,North Transfer Station,Garbage,67.79266,23,Residential
2012,10,10/09/2012,North Transfer Station,Organics,30.03,7,Residential
2012,10,10/10/2012,South Transfer Station,Recycling,298.42209,74,Residential
2012,10,10/11/2012,South Transfer Station,Garbage,317.478822,74,Residential
2012,10,10/15/2012,South Transfer Station,Garbage,341.763089,80,Residential
2012,10,10/15/2012,South Transfer Station,Recycling,307.548616,69,Residential
2012,10,10/19/2012,South Transfer Station,Garbage,7.610102,6,Residential
2012,10,10/21/2012,South Transfer Station,Garbage,7.10422,2,Residential
2012,10,10/22/2012,North Transfer Station,Garbage,82.39966,25,Residential
2012,10,10/23/2012,South Transfer Station,Garbage,40.480552,12,Residential
2012,10,10/26/2012,South Transfer Station,Organics,140.33,26,Residential
2012,10,10/27/2012,South Transfer Station,Organics,1.51782,1,Residential
2012,10,10/30/2012,South Transfer Station,Organics,115.99,14,Residential
2012,10,10/31/2012,South Transfer Station,Recycling,308.880188,65,Residential
2012,11,11/02/2012,South Transfer Station,Organics,98.25,17,Residential
2012,11,11/05/2012,South Transfer Station,Garbage,15.76667,5,Residential
2012,11,11/07/2012,South Transfer Station,Garbage,24.700326,11,Residential
2012,11,11/08/2012,North Transfer Station,Garbage,44.475335,16,Residential
2012,11,11/08/2012,South Transfer Station,Garbage,321.769898,70,Residential
2012,11,11/08/2012,South Transfer Station,Recycling,301.619267,68,Residential
2012,11,11/10/2012,South Transfer Station,Garbage,2.216244,3,Residential
2012,11,11/11/2012,South Transfer Station,Garbage,0.380866,2,Residential
2012,11,11/11/2012,South Transfer Station,Garbage,0.557316,1,Residential
2012,11,11/12/2012,South Transfer Station,Recycling,352.869014,75,Residential
2012,11,11/14/2012,South Transfer Station,Organics,105.39,16,Residential
2012,11,11/15/2012,South Transfer Station,Garbage,304.151116,70,Residential
2012,11,11/16/2012,North Transfer Station,Organics,96.65,16,Residential
2012,11,11/17/2012,South Transfer Station,Recycling,3.223659,3,Residential
2012,11,11/20/2012,South Transfer Station,Organics,114.838332,22,Residential
2012,11,11/24/2012,North Transfer Station,Garbage,102.071928,23,Residential
2012,11,11/24/2012,South Transfer Station,Organics,121.76,21,Residential
2012,11,11/25/2012,South Transfer Station,Garbage,0.251715,2,Residential
2012,11,11/26/2012,South Transfer Station,Garbage,310.418456,71,Residential
2012,11,11/27/2012,South Transfer Station,Garbage,406.030006,78,Residential
2012,11,11/28/2012,South Transfer Station,Garbage,22.058271,8,Residential
2012,11,11/29/2012,South Transfer Station,Organics,142.83,23,Residential
2012,11,11/30/2012,South Transfer Station,Recycling,311.69097,66,Residential
2012,12,12/01/2012,South Transfer Station,Garbage,6.254547,4,Residential
2012,12,12/04/2012,South Transfer Station,Organics,105.18841,18,Residential
2012,12,12/07/2012,North Transfer Station,Garbage,117.926416,29,Residential
2012,12,12/07/2012,South Transfer Station,Garbage,297.868777,60,Residential
2012,12,12/10/2012,South Transfer Station,Recycling,353.131857,77,Residential
2012,12,12/13/2012,South Transfer Station,Garbage,23.26773,10,Residential
2012,12,12/14/2012,North Transfer Station,Organics,51.38,11,Residential
2012,12,12/15/2012,South Transfer Station,Garbage,5.84,1,Residential
2012,12,12/20/2012,North Transfer Station,Garbage,45.604875,17,Residential
2012,12,12/20/2012,South Transfer Station,Organics,119.57,24,Residential
2012,12,12/21/2012,South Transfer Station,Recycling,296.40757,67,Residential
2012,12,12/22/2012,South Transfer Station,Organics,1.4214,1,Residential
2012,12,12/26/2012,South Transfer Station,Recycling,344.751629,71,Residential
2012,12,12/29/2012,North Transfer Station,Garbage,75.893103,15,Residential
2012,12,12/29/2012,South Transfer Station,Garbage,323.111403,66,Residential
2012,12,12/30/2012,South Transfer Station,Garbage,0.318225,2,Residential
2012,12,12/31/2012,South Transfer Station,Garbage,6.000103,5,Residential
2013,1,01/01/2013,South Transfer Station,Organics,1.69863,1,Residential
2013,1,01/02/2013,South Transfer Station,Organics,104.13,17,Residential
2013,1,01/03/2013,North Transfer Station,Garbage,68.23848,23,Residential
2013,1,01/04/2013,South Transfer Station,Organics,139.67014,25,Residential
2013,1,01/07/2013,South Transfer Station,Garbage,389.155318,86,Residential
2013,1,01/07/2013,North Transfer Station,Organics,69.38,13,Residential
2013,1,01/07/2013,South Transfer Station,Organics,131.14617,24,Residential
2013,1,01/08/2013,North Transfer Station,Garbage,41.476668,21,Residential
2013,1,01/09/2013,South Transfer Station,Garbage,18.315611,7,Residential
2013,1,01/10/2013,South Transfer Station,Recycling,319.195857,70,Residential
2013,1,01/11/2013,South Transfer Station,Garbage,309.217194,61,Residential
2013,1,01/11/2013,South Transfer Station,Garbage,3.14144,4,Residential
2013,1,01/12/2013,South Transfer Station,Garbage,1.515982,2,Residential
2013,1,01/13/2013,South Transfer Station,Garbage,0.425241,1,Residential
2013,1,01/15/2013,North Transfer Station,Organics,10.58,3,Residential
2013,1,01/15/2013,South Transfer Station,Organics,60.324716,13,Residential
2013,1,01/16/2013,South Transfer Station,Garbage,319.994557,71,Residential
2013,1,01/16/2013,South Transfer Station,Recycling,305.98007,76,Residential
2013,1,01/17/2013,North Transfer Station,Garbage,36.468165,14,Residential
2013,1,01/18/2013,North Transfer Station,Garbage,74.633246,22,Residential
2013,1,01/18/2013,South Transfer Station,Recycling,269.56454,67,Residential
2013,1,01/19/2013,South Transfer Station,Garbage,1.590725,2,Residential
2013,1,01/20/2013,South Transfer Station,Garbage,0.428778,1,Residential
2013,1,01/20/2013,South Transfer Station,Organics,1.487178,1,Residential
2013,1,01/21/2013,North Transfer Station,Garbage,66.407804,23,Residential
2013,1,01/23/2013,South Transfer Station,Garbage,326.40881,72,Residential
2013,1,01/24/2013,South Transfer Station,Recycling,282.818126,70,Residential
2013,1,01/24/2013,North Transfer Station,Organics,9.86,3,Residential
2013,1,01/25/2013,North Transfer Station,Garbage,81.098809,26,Residential
2013,1,01/27/2013,South Transfer Station,Garbage,0.330682,2,Residential
2013,1,01/27/2013,South Transfer Station,Garbage,0.46065,1,Residential
2013,1,01/28/2013,North Transfer Station,Garbage,60.065382,20,Residential
2013,1,01/29/2013,North Transfer Station,Garbage,47.064164,19,Residential
2013,1,01/29/2013,South Transfer Station,Garbage,381.003505,75,Residential
2013,1,01/31/2013,North Transfer Station,Garbage,38.347839,15,Residential
2013,1,01/31/2013,North Transfer Station,Organics,6.69,2,Residential
2013,2,02/04/2013,South Transfer Station,Organics,86.305055,21,Residential
2013,2,02/06/2013,North Transfer Station,Organics,5.26,2,Residential
2013,2,02/07/2013,South Transfer Station,Organics,98.64,17,Residential
2013,2,02/10/2013,South Transfer Station,Recycling,2.292691,2,Residential
2013,2,02/11/2013,North Transfer Station,Garbage,91.697998,25,Residential
